project,versionId,versionIndex,versionDate,edgeId,edgeLabel,from,fromId,to,toId
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161280,affects,cyclicDep,161271,org.apache.logging.log4j.perf.nogc,3155
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161281,affects,cyclicDep,161271,org.apache.logging.log4j.spi,4060
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161286,affects,cyclicDep,161271,org.apache.logging.log4j.core.async,3036
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161287,affects,cyclicDep,161271,org.apache.logging.log4j.core.impl,3020
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161284,affects,cyclicDep,161271,org.apache.logging.log4j.core.script,3004
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161285,affects,cyclicDep,161271,org.apache.logging.log4j.core.filter,3044
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161290,affects,cyclicDep,161271,org.apache.logging.log4j.core.config.plugins.validation.validators,24561
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161291,affects,cyclicDep,161271,org.apache.logging.log4j.core.config.plugins.validation.constraints,8887
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161288,affects,cyclicDep,161271,org.apache.logging.log4j.message,3992
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161289,affects,cyclicDep,161271,org.apache.logging.log4j.status,420
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161294,affects,cyclicDep,161271,org.apache.logging.log4j.core.config.plugins.util,21648
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161295,affects,cyclicDep,161271,org.apache.logging.log4j.core.config.plugins.convert,38585
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161292,affects,cyclicDep,161271,org.apache.logging.log4j.core.config.plugins.validation,39487
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161293,affects,cyclicDep,161271,org.apache.logging.log4j.core.config.plugins.processor,23364
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161296,affects,cyclicDep,161271,org.apache.logging.log4j.core.config.plugins.visitors,15126
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161297,affects,cyclicDep,161271,org.apache.logging.log4j.core.config.plugins,39418
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161302,affects,cyclicDep,161299,org.apache.logging.log4j.core.test,2980
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161303,affects,cyclicDep,161299,org.apache.logging.log4j.core.appender.db,27058
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161306,affects,cyclicDep,161299,org.apache.logging.log4j.core.lookup,3068
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161307,affects,cyclicDep,161299,org.apache.logging.log4j.core.layout,2948
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161304,affects,cyclicDep,161299,org.apache.logging.log4j.core.appender.db.jdbc,40908
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161305,affects,cyclicDep,161299,org.apache.logging.log4j.core.test.junit,8315
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161310,affects,cyclicDep,161299,org.apache.logging.log4j.internal,3976
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161311,affects,cyclicDep,161299,org.apache.logging.log4j.util,3932
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161308,affects,cyclicDep,161299,org.apache.logging.log4j.perf.nogc,3155
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161309,affects,cyclicDep,161299,org.apache.logging.log4j.spi,4060
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161314,affects,cyclicDep,161299,org.apache.logging.log4j.core.async,3036
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161315,affects,cyclicDep,161299,org.apache.logging.log4j.core.impl,3020
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161312,affects,cyclicDep,161299,org.apache.logging.log4j.core.script,3004
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161313,affects,cyclicDep,161299,org.apache.logging.log4j.core.filter,3044
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161318,affects,cyclicDep,161299,org.apache.logging.log4j.core.config.plugins.validation.validators,24561
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161319,affects,cyclicDep,161299,org.apache.logging.log4j.core.config.plugins.validation.constraints,8887
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161316,affects,cyclicDep,161299,org.apache.logging.log4j.message,3992
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161317,affects,cyclicDep,161299,org.apache.logging.log4j.status,420
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161320,affects,cyclicDep,161299,org.apache.logging.log4j.core.config.plugins.validation,39487
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161326,affects,cyclicDep,161322,org.apache.logging.log4j.core.test,2980
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161327,affects,cyclicDep,161322,org.apache.logging.log4j.core.appender.db,27058
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161325,affects,cyclicDep,161322,org.apache.logging.log4j.core.test.appender,8287
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161330,affects,cyclicDep,161322,org.apache.logging.log4j.core.lookup,3068
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161331,affects,cyclicDep,161322,org.apache.logging.log4j.core.layout,2948
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161328,affects,cyclicDep,161322,org.apache.logging.log4j.core.appender.db.jdbc,40908
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161329,affects,cyclicDep,161322,org.apache.logging.log4j.core.test.junit,8315
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161334,affects,cyclicDep,161322,org.apache.logging.log4j.internal,3976
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161335,affects,cyclicDep,161322,org.apache.logging.log4j.util,3932
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161332,affects,cyclicDep,161322,org.apache.logging.log4j.perf.nogc,3155
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161333,affects,cyclicDep,161322,org.apache.logging.log4j.spi,4060
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161338,affects,cyclicDep,161322,org.apache.logging.log4j.core.async,3036
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161339,affects,cyclicDep,161322,org.apache.logging.log4j.core.impl,3020
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161336,affects,cyclicDep,161322,org.apache.logging.log4j.core.script,3004
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161337,affects,cyclicDep,161322,org.apache.logging.log4j.core.filter,3044
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161342,affects,cyclicDep,161322,org.apache.logging.log4j.core.config.plugins.validation.validators,24561
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161343,affects,cyclicDep,161322,org.apache.logging.log4j.core.config.plugins.validation.constraints,8887
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161340,affects,cyclicDep,161322,org.apache.logging.log4j.message,3992
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161341,affects,cyclicDep,161322,org.apache.logging.log4j.status,420
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161346,affects,cyclicDep,161322,org.apache.logging.log4j.core.config.plugins.util,21648
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161347,affects,cyclicDep,161322,org.apache.logging.log4j.core.config.plugins.convert,38585
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161344,affects,cyclicDep,161322,org.apache.logging.log4j.core.config.plugins.validation,39487
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161345,affects,cyclicDep,161322,org.apache.logging.log4j.core.config.plugins.processor,23364
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161350,affects,cyclicDep,161322,org.apache.logging.log4j.core.appender.mom,8441
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161351,affects,cyclicDep,161322,org.apache.logging.log4j.core.config,3012
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161348,affects,cyclicDep,161322,org.apache.logging.log4j.core.config.plugins.visitors,15126
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161349,affects,cyclicDep,161322,org.apache.logging.log4j.core.config.plugins,39418
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161354,affects,cyclicDep,161322,org.apache.logging.log4j.core.appender,3060
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161355,affects,cyclicDep,161322,org.apache.logging.log4j.core,1358
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161352,affects,cyclicDep,161322,org.apache.logging.log4j.core.appender.rolling.action,13013
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161353,affects,cyclicDep,161322,org.apache.logging.log4j.core.appender.rolling,11522
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161358,affects,cyclicDep,161322,org.apache.log4j.spi,16266
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161359,affects,cyclicDep,161322,org.apache.log4j.helpers,16282
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161356,affects,cyclicDep,161322,org.apache.logging.log4j.core.util,3108
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161357,affects,cyclicDep,161322,org.apache.log4j.or,16242
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161362,affects,cyclicDep,161322,org.apache.logging.log4j,3164
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161360,affects,cyclicDep,161322,org.apache.log4j.bridge,13826
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161361,affects,cyclicDep,161322,org.apache.log4j,15325
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161367,affects,cyclicDep,161364,org.apache.logging.log4j.core.test.appender,8287
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161370,affects,cyclicDep,161364,org.apache.logging.log4j.core.appender.db.jdbc,40908
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161371,affects,cyclicDep,161364,org.apache.logging.log4j.core.test.junit,8315
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161368,affects,cyclicDep,161364,org.apache.logging.log4j.core.test,2980
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161369,affects,cyclicDep,161364,org.apache.logging.log4j.core.appender.db,27058
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161374,affects,cyclicDep,161364,org.apache.logging.log4j.perf.nogc,3155
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161375,affects,cyclicDep,161364,org.apache.logging.log4j.spi,4060
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161372,affects,cyclicDep,161364,org.apache.logging.log4j.core.lookup,3068
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161373,affects,cyclicDep,161364,org.apache.logging.log4j.core.layout,2948
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161378,affects,cyclicDep,161364,org.apache.logging.log4j.core.script,3004
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161379,affects,cyclicDep,161364,org.apache.logging.log4j.core.filter,3044
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161376,affects,cyclicDep,161364,org.apache.logging.log4j.internal,3976
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161377,affects,cyclicDep,161364,org.apache.logging.log4j.util,3932
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161382,affects,cyclicDep,161364,org.apache.logging.log4j.message,3992
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161383,affects,cyclicDep,161364,org.apache.logging.log4j.status,420
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161380,affects,cyclicDep,161364,org.apache.logging.log4j.core.async,3036
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161381,affects,cyclicDep,161364,org.apache.logging.log4j.core.impl,3020
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161386,affects,cyclicDep,161364,org.apache.logging.log4j.core.config.plugins.validation,39487
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161387,affects,cyclicDep,161364,org.apache.logging.log4j.core.config.plugins.processor,23364
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161384,affects,cyclicDep,161364,org.apache.logging.log4j.core.config.plugins.validation.validators,24561
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161385,affects,cyclicDep,161364,org.apache.logging.log4j.core.config.plugins.validation.constraints,8887
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161390,affects,cyclicDep,161364,org.apache.logging.log4j.core.config.plugins.visitors,15126
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161391,affects,cyclicDep,161364,org.apache.logging.log4j.core.config.plugins,39418
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161388,affects,cyclicDep,161364,org.apache.logging.log4j.core.config.plugins.util,21648
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161389,affects,cyclicDep,161364,org.apache.logging.log4j.core.config.plugins.convert,38585
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161394,affects,cyclicDep,161364,org.apache.logging.log4j.core.appender.rolling.action,13013
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161395,affects,cyclicDep,161364,org.apache.logging.log4j.core.appender.rolling,11522
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161392,affects,cyclicDep,161364,org.apache.logging.log4j.core.appender.mom,8441
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161393,affects,cyclicDep,161364,org.apache.logging.log4j.core.config,3012
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161396,affects,cyclicDep,161364,org.apache.logging.log4j.core.appender,3060
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161397,affects,cyclicDep,161364,org.apache.logging.log4j.core,1358
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161402,affects,cyclicDep,161399,org.apache.logging.log4j.core.test.appender,8287
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161403,affects,cyclicDep,161399,org.apache.logging.log4j.core.test,2980
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161406,affects,cyclicDep,161399,org.apache.logging.log4j.core.test.junit,8315
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161407,affects,cyclicDep,161399,org.apache.logging.log4j.core.lookup,3068
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161404,affects,cyclicDep,161399,org.apache.logging.log4j.core.appender.db,27058
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161405,affects,cyclicDep,161399,org.apache.logging.log4j.core.appender.db.jdbc,40908
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161410,affects,cyclicDep,161399,org.apache.logging.log4j.spi,4060
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161411,affects,cyclicDep,161399,org.apache.logging.log4j.internal,3976
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161408,affects,cyclicDep,161399,org.apache.logging.log4j.core.layout,2948
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161409,affects,cyclicDep,161399,org.apache.logging.log4j.perf.nogc,3155
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161414,affects,cyclicDep,161399,org.apache.logging.log4j.core.filter,3044
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161415,affects,cyclicDep,161399,org.apache.logging.log4j.core.async,3036
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161412,affects,cyclicDep,161399,org.apache.logging.log4j.util,3932
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161413,affects,cyclicDep,161399,org.apache.logging.log4j.core.script,3004
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161418,affects,cyclicDep,161399,org.apache.logging.log4j.status,420
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161419,affects,cyclicDep,161399,org.apache.logging.log4j.core.config.plugins.validation.validators,24561
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161416,affects,cyclicDep,161399,org.apache.logging.log4j.core.impl,3020
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161417,affects,cyclicDep,161399,org.apache.logging.log4j.message,3992
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161422,affects,cyclicDep,161399,org.apache.logging.log4j.core.config.plugins.processor,23364
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161423,affects,cyclicDep,161399,org.apache.logging.log4j.core.config.plugins.util,21648
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161420,affects,cyclicDep,161399,org.apache.logging.log4j.core.config.plugins.validation.constraints,8887
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161421,affects,cyclicDep,161399,org.apache.logging.log4j.core.config.plugins.validation,39487
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161426,affects,cyclicDep,161399,org.apache.logging.log4j.core.config.plugins,39418
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161427,affects,cyclicDep,161399,org.apache.logging.log4j.core.appender.mom,8441
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161424,affects,cyclicDep,161399,org.apache.logging.log4j.core.config.plugins.convert,38585
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161425,affects,cyclicDep,161399,org.apache.logging.log4j.core.config.plugins.visitors,15126
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161430,affects,cyclicDep,161399,org.apache.logging.log4j.core.appender.rolling,11522
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161431,affects,cyclicDep,161399,org.apache.logging.log4j.core.appender,3060
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161428,affects,cyclicDep,161399,org.apache.logging.log4j.core.config,3012
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161429,affects,cyclicDep,161399,org.apache.logging.log4j.core.appender.rolling.action,13013
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161438,affects,cyclicDep,161433,org.apache.logging.log4j.core.appender.db,27058
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161439,affects,cyclicDep,161433,org.apache.logging.log4j.core.appender.db.jdbc,40908
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161436,affects,cyclicDep,161433,org.apache.logging.log4j.core.test.appender,8287
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161437,affects,cyclicDep,161433,org.apache.logging.log4j.core.test,2980
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161442,affects,cyclicDep,161433,org.apache.logging.log4j.core.layout,2948
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161443,affects,cyclicDep,161433,org.apache.logging.log4j.perf.nogc,3155
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161440,affects,cyclicDep,161433,org.apache.logging.log4j.core.test.junit,8315
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161441,affects,cyclicDep,161433,org.apache.logging.log4j.core.lookup,3068
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161446,affects,cyclicDep,161433,org.apache.logging.log4j.util,3932
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161447,affects,cyclicDep,161433,org.apache.logging.log4j.core.script,3004
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161444,affects,cyclicDep,161433,org.apache.logging.log4j.spi,4060
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161445,affects,cyclicDep,161433,org.apache.logging.log4j.internal,3976
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161450,affects,cyclicDep,161433,org.apache.logging.log4j.core.impl,3020
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161451,affects,cyclicDep,161433,org.apache.logging.log4j.message,3992
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161448,affects,cyclicDep,161433,org.apache.logging.log4j.core.filter,3044
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161449,affects,cyclicDep,161433,org.apache.logging.log4j.core.async,3036
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161454,affects,cyclicDep,161433,org.apache.logging.log4j.core.config.plugins.validation.constraints,8887
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161455,affects,cyclicDep,161433,org.apache.logging.log4j.core.config.plugins.validation,39487
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161452,affects,cyclicDep,161433,org.apache.logging.log4j.status,420
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161453,affects,cyclicDep,161433,org.apache.logging.log4j.core.config.plugins.validation.validators,24561
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161458,affects,cyclicDep,161433,org.apache.logging.log4j.core.config.plugins.convert,38585
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161459,affects,cyclicDep,161433,org.apache.logging.log4j.core.config.plugins.visitors,15126
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161456,affects,cyclicDep,161433,org.apache.logging.log4j.core.config.plugins.processor,23364
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161457,affects,cyclicDep,161433,org.apache.logging.log4j.core.config.plugins.util,21648
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161462,affects,cyclicDep,161433,org.apache.logging.log4j.core.config,3012
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161460,affects,cyclicDep,161433,org.apache.logging.log4j.core.config.plugins,39418
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161461,affects,cyclicDep,161433,org.apache.logging.log4j.core.appender.mom,8441
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,161467,affects,cyclicDep,161464,org.apache.logging.log4j.core.test.appender,8287
