project,versionId,versionIndex,versionDate,AbstractnessMetric,ChangeHasOccurred,ComponentType,FanIn,FanOut,InstabilityMetric,IsNested,LinesOfCode,NumberOfChildren,PageRank,TotalAmountOfChanges,constructType,filePathReal,filePathRelative,name,simpleName,vertexId,vertexLabel
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,0,7,0,false,35,0,0.0000976265182657058,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-core-test/src/test/java/org/apache/logging/log4j/core/appender/SocketAppenderBufferSizeTest.java,log4j-core-test/src/test/java/org/apache/logging/log4j/core/appender/SocketAppenderBufferSizeTest.java,org.apache.logging.log4j.core.appender.SocketAppenderBufferSizeTest,SocketAppenderBufferSizeTest,26170,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,1,8,0,false,24,0,0.000109481212416005,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-layout-template-json/src/main/java/org/apache/logging/log4j/layout/template/json/resolver/PatternResolver.java,log4j-layout-template-json/src/main/java/org/apache/logging/log4j/layout/template/json/resolver/PatternResolver.java,org.apache.logging.log4j.layout.template.json.resolver.PatternResolver,PatternResolver,17983,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,1,1,0,false,14,0,0.000730783841088276,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-perf-test/target/generated-sources/annotations/org/apache/logging/log4j/perf/jmh/jmh_generated/Log4jLogEventBenchmark_jmhType_B2.java,log4j-perf-test/target/generated-sources/annotations/org/apache/logging/log4j/perf/jmh/jmh_generated/Log4jLogEventBenchmark_jmhType_B2.java,org.apache.logging.log4j.perf.jmh.jmh_generated.Log4jLogEventBenchmark_jmhType_B2,Log4jLogEventBenchmark_jmhType_B2,34372,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,0,9,0,false,74,0,0.0000976265182657058,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-couchdb/src/main/java/org/apache/logging/log4j/couchdb/CouchDbProvider.java,log4j-couchdb/src/main/java/org/apache/logging/log4j/couchdb/CouchDbProvider.java,org.apache.logging.log4j.couchdb.CouchDbProvider,CouchDbProvider,9796,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,0,6,0,false,40,0,0.0000976265182657058,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-core-test/src/test/java/org/apache/logging/log4j/core/CustomLevelsOverrideTest.java,log4j-core-test/src/test/java/org/apache/logging/log4j/core/CustomLevelsOverrideTest.java,org.apache.logging.log4j.core.CustomLevelsOverrideTest,CustomLevelsOverrideTest,1605,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,0,5,0,false,16,0,0.0000976265182657058,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-core-test/src/test/java/org/apache/logging/log4j/core/appender/AbstractAppenderBuilderTest.java,log4j-core-test/src/test/java/org/apache/logging/log4j/core/appender/AbstractAppenderBuilderTest.java,org.apache.logging.log4j.core.appender.AbstractAppenderBuilderTest,AbstractAppenderBuilderTest,26186,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,10,13,0,false,158,0,0.000299888599376621,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-core/src/main/java/org/apache/logging/log4j/core/config/plugins/convert/TypeConverters.java,log4j-core/src/main/java/org/apache/logging/log4j/core/config/plugins/convert/TypeConverters.java,org.apache.logging.log4j.core.config.plugins.convert.TypeConverters,TypeConverters,9808,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,0,1,0,false,234,0,0.0000976265182657058,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-perf-test/target/generated-sources/annotations/org/apache/logging/log4j/perf/jmh/jmh_generated/SimpleBenchmark_testBaselineResponseTime_jmhTest.java,log4j-perf-test/target/generated-sources/annotations/org/apache/logging/log4j/perf/jmh/jmh_generated/SimpleBenchmark_testBaselineResponseTime_jmhTest.java,org.apache.logging.log4j.perf.jmh.jmh_generated.SimpleBenchmark_testBaselineResponseTime_jmhTest,SimpleBenchmark_testBaselineResponseTime_jmhTest,34385,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,0,7,0,false,11,0,0.0000976265182657058,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-layout-template-json/src/main/java/org/apache/logging/log4j/layout/template/json/resolver/LoggerResolverFactory.java,log4j-layout-template-json/src/main/java/org/apache/logging/log4j/layout/template/json/resolver/LoggerResolverFactory.java,org.apache.logging.log4j.layout.template.json.resolver.LoggerResolverFactory,LoggerResolverFactory,18002,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,0,1,0,false,10,0,0.0000976265182657058,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-core-test/src/test/java/org/apache/logging/log4j/core/GcFreeMixedSyncAsyncLoggingTest.java,log4j-core-test/src/test/java/org/apache/logging/log4j/core/GcFreeMixedSyncAsyncLoggingTest.java,org.apache.logging.log4j.core.GcFreeMixedSyncAsyncLoggingTest,GcFreeMixedSyncAsyncLoggingTest,1620,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,1,5,0,false,24,0,0.000106846835938161,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-couchdb/src/main/java/org/apache/logging/log4j/couchdb/CouchDbConnection.java,log4j-couchdb/src/main/java/org/apache/logging/log4j/couchdb/CouchDbConnection.java,org.apache.logging.log4j.couchdb.CouchDbConnection,CouchDbConnection,9817,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,ENUM,4,9,0,false,143,0,0.000388066524948045,0,ENUM,/data/logging-log4j2/log4j-core-test/src/main/java/org/apache/logging/log4j/core/test/GcFreeLoggingTestUtil.java,log4j-core-test/src/main/java/org/apache/logging/log4j/core/test/GcFreeLoggingTestUtil.java,org.apache.logging.log4j.core.test.GcFreeLoggingTestUtil,GcFreeLoggingTestUtil,1626,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,1,4,0,false,18,0,0.000109481212416005,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-layout-template-json/src/main/java/org/apache/logging/log4j/layout/template/json/resolver/LoggerResolver.java,log4j-layout-template-json/src/main/java/org/apache/logging/log4j/layout/template/json/resolver/LoggerResolver.java,org.apache.logging.log4j.layout.template.json.resolver.LoggerResolver,LoggerResolver,18010,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,0,1,0,false,238,0,0.0000976265182657058,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-perf-test/target/generated-sources/annotations/org/apache/logging/log4j/perf/jmh/jmh_generated/FileAppenderBenchmark_logbackFile_jmhTest.java,log4j-perf-test/target/generated-sources/annotations/org/apache/logging/log4j/perf/jmh/jmh_generated/FileAppenderBenchmark_logbackFile_jmhTest.java,org.apache.logging.log4j.perf.jmh.jmh_generated.FileAppenderBenchmark_logbackFile_jmhTest,FileAppenderBenchmark_logbackFile_jmhTest,34395,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,0,8,0,false,46,0,0.0000976265182657058,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-core-test/src/test/java/org/apache/logging/log4j/core/appender/InMemoryAppenderTest.java,log4j-core-test/src/test/java/org/apache/logging/log4j/core/appender/InMemoryAppenderTest.java,org.apache.logging.log4j.core.appender.InMemoryAppenderTest,InMemoryAppenderTest,26208,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,0,1,0,false,238,0,0.0000976265182657058,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-perf-test/target/generated-sources/annotations/org/apache/logging/log4j/perf/jmh/jmh_generated/JdbcAppenderBenchmark_testThroughputH2Exception_jmhTest.java,log4j-perf-test/target/generated-sources/annotations/org/apache/logging/log4j/perf/jmh/jmh_generated/JdbcAppenderBenchmark_testThroughputH2Exception_jmhTest.java,org.apache.logging.log4j.perf.jmh.jmh_generated.JdbcAppenderBenchmark_testThroughputH2Exception_jmhTest,JdbcAppenderBenchmark_testThroughputH2Exception_jmhTest,34405,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,INTERFACE,27,2,0,false,15,0,0.00161391307557714,0,INTERFACE,/data/logging-log4j2/log4j-api/src/main/java/org/apache/logging/log4j/spi/LoggerContextFactory.java,log4j-api/src/main/java/org/apache/logging/log4j/spi/LoggerContextFactory.java,org.apache.logging.log4j.spi.LoggerContextFactory,LoggerContextFactory,1638,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,1,5,0,false,29,0,0.000107999375647218,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-core-test/src/main/java/org/apache/logging/log4j/core/test/appender/InMemoryAppender.java,log4j-core-test/src/main/java/org/apache/logging/log4j/core/test/appender/InMemoryAppender.java,org.apache.logging.log4j.core.test.appender.InMemoryAppender,InMemoryAppender,26215,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,2,1,0,false,21,0,0.000121322731030952,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-core/src/main/java/org/apache/logging/log4j/core/appender/nosql/DefaultNoSqlObject.java,log4j-core/src/main/java/org/apache/logging/log4j/core/appender/nosql/DefaultNoSqlObject.java,org.apache.logging.log4j.core.appender.nosql.DefaultNoSqlObject,DefaultNoSqlObject,9832,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,1,7,0,false,56,0,0.000120356024454908,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-layout-template-json/src/main/java/org/apache/logging/log4j/layout/template/json/resolver/TemplateResolverInterceptors.java,log4j-layout-template-json/src/main/java/org/apache/logging/log4j/layout/template/json/resolver/TemplateResolverInterceptors.java,org.apache.logging.log4j.layout.template.json.resolver.TemplateResolverInterceptors,TemplateResolverInterceptors,18027,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,16,29,0,false,165,0,0.00166121035072092,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-core/src/main/java/org/apache/logging/log4j/core/jmx/Server.java,log4j-core/src/main/java/org/apache/logging/log4j/core/jmx/Server.java,org.apache.logging.log4j.core.jmx.Server,Server,1646,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,0,2,0,false,239,0,0.0000976265182657058,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-perf-test/target/generated-sources/annotations/org/apache/logging/log4j/perf/jmh/jmh_generated/ThreadLocalVsPoolBenchmark_rightProvedJc_jmhTest.java,log4j-perf-test/target/generated-sources/annotations/org/apache/logging/log4j/perf/jmh/jmh_generated/ThreadLocalVsPoolBenchmark_rightProvedJc_jmhTest.java,org.apache.logging.log4j.perf.jmh.jmh_generated.ThreadLocalVsPoolBenchmark_rightProvedJc_jmhTest,ThreadLocalVsPoolBenchmark_rightProvedJc_jmhTest,34415,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,2,3,0,false,31,0,0.000129291718759709,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-core/src/main/java/org/apache/logging/log4j/core/config/plugins/util/PluginUtil.java,log4j-core/src/main/java/org/apache/logging/log4j/core/config/plugins/util/PluginUtil.java,org.apache.logging.log4j.core.config.plugins.util.PluginUtil,PluginUtil,18034,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,0,4,0,false,31,0,0.0000976265182657058,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-core-test/src/test/java/org/apache/logging/log4j/core/appender/XmlFileAppenderTest.java,log4j-core-test/src/test/java/org/apache/logging/log4j/core/appender/XmlFileAppenderTest.java,org.apache.logging.log4j.core.appender.XmlFileAppenderTest,XmlFileAppenderTest,26232,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,21,4,0,false,7,0,0.000510165120110353,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-core/src/main/java/org/apache/logging/log4j/core/config/NullConfiguration.java,log4j-core/src/main/java/org/apache/logging/log4j/core/config/NullConfiguration.java,org.apache.logging.log4j.core.config.NullConfiguration,NullConfiguration,1656,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,1,1,0,false,14,0,0.000291114576292019,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-perf-test/target/generated-sources/annotations/org/apache/logging/log4j/perf/jmh/jmh_generated/StringBuilderEscapeBenchmark_ThreadState_jmhType_B2.java,log4j-perf-test/target/generated-sources/annotations/org/apache/logging/log4j/perf/jmh/jmh_generated/StringBuilderEscapeBenchmark_ThreadState_jmhType_B2.java,org.apache.logging.log4j.perf.jmh.jmh_generated.StringBuilderEscapeBenchmark_ThreadState_jmhType_B2,StringBuilderEscapeBenchmark_ThreadState_jmhType_B2,34426,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,INTERFACE,7,2,0,false,10,0,0.000572729259455539,0,INTERFACE,/data/logging-log4j2/log4j-layout-template-json/src/main/java/org/apache/logging/log4j/layout/template/json/resolver/TemplateResolverContext.java,log4j-layout-template-json/src/main/java/org/apache/logging/log4j/layout/template/json/resolver/TemplateResolverContext.java,org.apache.logging.log4j.layout.template.json.resolver.TemplateResolverContext,TemplateResolverContext,18046,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,6,3,0,false,95,0,0.00139759950319627,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-api/src/main/java/org/apache/logging/log4j/util/internal/SerializationUtil.java,log4j-api/src/main/java/org/apache/logging/log4j/util/internal/SerializationUtil.java,org.apache.logging.log4j.util.internal.SerializationUtil,SerializationUtil,9854,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,2,2,0,false,17,0,0.000265258675215794,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-core/src/main/java/org/apache/logging/log4j/core/util/ExecutorServices.java,log4j-core/src/main/java/org/apache/logging/log4j/core/util/ExecutorServices.java,org.apache.logging.log4j.core.util.ExecutorServices,ExecutorServices,1664,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,3,1,0,false,28,0,0.000661747318696143,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-api/src/main/java/org/apache/logging/log4j/util/FilteredObjectInputStream.java,log4j-api/src/main/java/org/apache/logging/log4j/util/FilteredObjectInputStream.java,org.apache.logging.log4j.util.FilteredObjectInputStream,FilteredObjectInputStream,9861,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,3,2,0,false,87,0,0.000193418266126509,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-core-test/src/test/java/org/apache/logging/log4j/core/appender/LineReadingTcpServer.java,log4j-core-test/src/test/java/org/apache/logging/log4j/core/appender/LineReadingTcpServer.java,org.apache.logging.log4j.core.appender.LineReadingTcpServer,LineReadingTcpServer,26245,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,1,0,0,false,18,0,0.000351598302588928,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-perf-test/target/generated-sources/annotations/org/apache/logging/log4j/perf/jmh/jmh_generated/ReflectionBenchmark_ClassContextManager_jmhType_B1.java,log4j-perf-test/target/generated-sources/annotations/org/apache/logging/log4j/perf/jmh/jmh_generated/ReflectionBenchmark_ClassContextManager_jmhType_B1.java,org.apache.logging.log4j.perf.jmh.jmh_generated.ReflectionBenchmark_ClassContextManager_jmhType_B1,ReflectionBenchmark_ClassContextManager_jmhType_B1,34439,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,8,4,0,false,86,0,0.00156085558196349,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-api/src/main/java/org/apache/logging/log4j/spi/LoggerRegistry.java,log4j-api/src/main/java/org/apache/logging/log4j/spi/LoggerRegistry.java,org.apache.logging.log4j.spi.LoggerRegistry,LoggerRegistry,1672,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,0,7,0,false,11,0,0.0000976265182657058,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-layout-template-json/src/main/java/org/apache/logging/log4j/layout/template/json/resolver/PatternResolverFactory.java,log4j-layout-template-json/src/main/java/org/apache/logging/log4j/layout/template/json/resolver/PatternResolverFactory.java,org.apache.logging.log4j.layout.template.json.resolver.PatternResolverFactory,PatternResolverFactory,18057,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,0,0,0,false,56,0,0.0000976265182657058,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-perf-test/src/main/java/org/apache/logging/log4j/perf/jmh/ReflectionBenchmark.java,log4j-perf-test/src/main/java/org/apache/logging/log4j/perf/jmh/ReflectionBenchmark.java,org.apache.logging.log4j.perf.jmh.ReflectionBenchmark$ClassContextManager,ClassContextManager,34445,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,ABSTRACT_CLASS,2,16,0,false,94,0,0.000115721387131695,0,ABSTRACT_CLASS,/data/logging-log4j2/log4j-core-test/src/test/java/org/apache/logging/log4j/core/appender/SyslogAppenderTestBase.java,log4j-core-test/src/test/java/org/apache/logging/log4j/core/appender/SyslogAppenderTestBase.java,org.apache.logging.log4j.core.appender.SyslogAppenderTestBase,SyslogAppenderTestBase,26256,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,0,1,0,false,24,0,0.0000976265182657058,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-api-test/src/test/java/org/apache/logging/log4j/util/internal/SerializationUtilTest.java,log4j-api-test/src/test/java/org/apache/logging/log4j/util/internal/SerializationUtilTest.java,org.apache.logging.log4j.util.internal.SerializationUtilTest,SerializationUtilTest,9873,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,INTERFACE,5,1,0,false,2,0,0.000572556785729748,0,INTERFACE,/data/logging-log4j2/log4j-api/src/main/java/org/apache/logging/log4j/spi/LoggerContextShutdownAware.java,log4j-api/src/main/java/org/apache/logging/log4j/spi/LoggerContextShutdownAware.java,org.apache.logging.log4j.spi.LoggerContextShutdownAware,LoggerContextShutdownAware,1681,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,3,15,0,false,55,0,0.000192143140793395,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-jpa/src/main/java/org/apache/logging/log4j/core/appender/db/jpa/JpaAppender.java,log4j-jpa/src/main/java/org/apache/logging/log4j/core/appender/db/jpa/JpaAppender.java,org.apache.logging.log4j.core.appender.db.jpa.JpaAppender,JpaAppender,42641,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,1,1,0,false,10,0,0.000492011703857491,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-perf-test/src/main/java/org/apache/logging/log4j/perf/jmh/UuidGeneratorBenchmark.java,log4j-perf-test/src/main/java/org/apache/logging/log4j/perf/jmh/UuidGeneratorBenchmark.java,org.apache.logging.log4j.perf.jmh.UuidGeneratorBenchmark,UuidGeneratorBenchmark,34456,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,ABSTRACT_CLASS,86,25,0,false,235,0,0.00147145869364494,0,ABSTRACT_CLASS,/data/logging-log4j2/log4j-core/src/main/java/org/apache/logging/log4j/core/config/ConfigurationFactory.java,log4j-core/src/main/java/org/apache/logging/log4j/core/config/ConfigurationFactory.java,org.apache.logging.log4j.core.config.ConfigurationFactory,ConfigurationFactory,1689,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,0,1,0,false,23,0,0.0000976265182657058,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-api-java9/src/main/java/org/apache/logging/log4j/util/internal/DefaultObjectInputFilter.java,log4j-api-java9/src/main/java/org/apache/logging/log4j/util/internal/DefaultObjectInputFilter.java,org.apache.logging.log4j.util.internal.DefaultObjectInputFilter,DefaultObjectInputFilter,9883,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,0,7,0,false,11,0,0.0000976265182657058,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-layout-template-json/src/main/java/org/apache/logging/log4j/layout/template/json/resolver/MessageParameterResolverFactory.java,log4j-layout-template-json/src/main/java/org/apache/logging/log4j/layout/template/json/resolver/MessageParameterResolverFactory.java,org.apache.logging.log4j.layout.template.json.resolver.MessageParameterResolverFactory,MessageParameterResolverFactory,18075,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,INTERFACE,49,3,0,false,20,0,0.0039118255002329,0,INTERFACE,/data/logging-log4j2/log4j-api/src/main/java/org/apache/logging/log4j/spi/LoggerContext.java,log4j-api/src/main/java/org/apache/logging/log4j/spi/LoggerContext.java,org.apache.logging.log4j.spi.LoggerContext,LoggerContext,1698,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,1,1,0,false,1,0,0.00011837223302873,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-perf-test/target/generated-sources/annotations/org/apache/logging/log4j/perf/jmh/jmh_generated/ThreadContextBenchmark2_ReadThreadContextState_jmhType.java,log4j-perf-test/target/generated-sources/annotations/org/apache/logging/log4j/perf/jmh/jmh_generated/ThreadContextBenchmark2_ReadThreadContextState_jmhType.java,org.apache.logging.log4j.perf.jmh.jmh_generated.ThreadContextBenchmark2_ReadThreadContextState_jmhType,ThreadContextBenchmark2_ReadThreadContextState_jmhType,34469,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,1,9,0,false,57,0,0.000109481212416005,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-layout-template-json/src/main/java/org/apache/logging/log4j/layout/template/json/resolver/MessageParameterResolver.java,log4j-layout-template-json/src/main/java/org/apache/logging/log4j/layout/template/json/resolver/MessageParameterResolver.java,org.apache.logging.log4j.layout.template.json.resolver.MessageParameterResolver,MessageParameterResolver,18087,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,0,4,0,false,53,0,0.0000976265182657058,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-core-test/src/test/java/org/apache/logging/log4j/core/appender/CsvJsonParameterLayoutFileAppenderTest.java,log4j-core-test/src/test/java/org/apache/logging/log4j/core/appender/CsvJsonParameterLayoutFileAppenderTest.java,org.apache.logging.log4j.core.appender.CsvJsonParameterLayoutFileAppenderTest,CsvJsonParameterLayoutFileAppenderTest,26281,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,80,4,0,false,46,0,0.0016659688618788,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-core/src/main/java/org/apache/logging/log4j/core/AbstractLifeCycle.java,log4j-core/src/main/java/org/apache/logging/log4j/core/AbstractLifeCycle.java,org.apache.logging.log4j.core.AbstractLifeCycle,AbstractLifeCycle,1708,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,2,2,0,false,13,0,0.000122739751926209,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-core/src/main/java/org/apache/logging/log4j/core/time/internal/FixedPreciseClock.java,log4j-core/src/main/java/org/apache/logging/log4j/core/time/internal/FixedPreciseClock.java,org.apache.logging.log4j.core.time.internal.FixedPreciseClock,FixedPreciseClock,9900,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,0,2,0,false,239,0,0.0000976265182657058,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-perf-test/target/generated-sources/annotations/org/apache/logging/log4j/perf/jmh/jmh_generated/ThreadLocalVsPoolBenchmark_allocate_jmhTest.java,log4j-perf-test/target/generated-sources/annotations/org/apache/logging/log4j/perf/jmh/jmh_generated/ThreadLocalVsPoolBenchmark_allocate_jmhTest.java,org.apache.logging.log4j.perf.jmh.jmh_generated.ThreadLocalVsPoolBenchmark_allocate_jmhTest,ThreadLocalVsPoolBenchmark_allocate_jmhTest,34481,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,INTERFACE,5,2,0,false,3,0,0.000551960218111644,0,INTERFACE,/data/logging-log4j2/log4j-core/src/main/java/org/apache/logging/log4j/core/time/PreciseClock.java,log4j-core/src/main/java/org/apache/logging/log4j/core/time/PreciseClock.java,org.apache.logging.log4j.core.time.PreciseClock,PreciseClock,9907,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,2,2,0,false,6,0,0.000511085647186564,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-api/src/main/java/org/apache/logging/log4j/spi/ThreadContextMapFactory.java,log4j-api/src/main/java/org/apache/logging/log4j/spi/ThreadContextMapFactory.java,org.apache.logging.log4j.spi.ThreadContextMapFactory,ThreadContextMapFactory,1716,unit
